method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
POST,b'/_zc',"b'{""signature"":""UxFdVMwNFNwN0wzODEybVeyJhcHBfdmVyc2lvbiI6IjAuNC4xIiwiYmxvY2tzIjpbeyJjb250YWluZXIiOiJycyIsIm51bWJlciI6MywidHlwZSI6InJlbGF0ZWRzZWFyY2giLCJ1aU9wdGltaXplIjpmYWxzZSwicmVzdWx0c1BhZ2VCYXNlVXJsIjoiaHR0cHM6Ly90ZXN0cGhwLnZ1bHdlYi5jb20vP2NhZj0xJmJwdD0zNDUifV0sImNhbm5vdFBhcmsiOiIiLCJjYW5aZXJvQ2xpY2siOnRydWUsImRvbWFpbk5hbWUiOiJ2dWx3ZWIuY29tIiwiZmRfc2VydmVyIjoiaXAtMTAtMjAxLTQwLTg4LmV1LXdlc3QtMS5jb21wdXRlLmludGVybmFsIiwiZmRfc2VydmVyX2RhdGV0aW1lIjoxNzI2NDY4NDI2LCJmbGV4X3J1bGUiOnsiYWN0aW9uIjoiIiwiY3VzdG9tX3JlYXNvbiI6IiIsImZsZXhfaWQiOjAsIm1pc21hdGNoIjpmYWxzZX0sImdvb2dsZUFuYWx5dGljcyI6IiIsImltcHJpbnRUZXh0IjoiIiwiaW5saW5lSnMiOiIiLCJwYWdlT3B0aW9ucyI6eyJhZHRlc3QiOiJvZmYiLCJjaGFubmVsIjoicGlkLWJvZGlzLWdjb250cm9sNDcscGlkLWJvZGlzLWdjb250cm9sMzA2LHBpZC1ib2Rpcy1nY29udHJvbDQyNixwaWQtYm9kaXMtZ2NvbnRyb2wxNTEscGlkLWJvZGlzLWdjb250cm9sMjE1IiwiZG9tYWluUmVnaXN0cmFudCI6ImFzLWRyaWQtMjU5OTg4NzA0NjYyODU0MSIsImt3IjoiIiwibWF4VGVybUxlbmd0aCI6NTAsInBlcnNvbmFsaXplZEFkcyI6ZmFsc2UsInB1YklkIjoicGFydG5lci1kcC1ib2RpczMwXzNwaCIsInJlc3VsdHNQYWdlQmFzZVVybCI6Imh0dHBzOi8vdGVzdHBocC52dWx3ZWIuY29tP2JwdD0zNDUiLCJzdHlsZUlkIjoiMzExMzA1NzY0MCIsInRlcm1zIjoiIiwiaXZ0Ijp0cnVlLCJobCI6ImVuIn0sInBpeGVsX3RyYWNraW5nX2RhdGEiOm51bGwsInByZWZlcnJlZExhbmd1YWdlIjoiZW4iLCJzYWxlc1NldHRpbmdzIjp7ImN1cnJlbmN5IjoiVVNEIiwiZXNjcm93IjpmYWxzZSwiZXh0ZXJuYWwiOiJodHRwOi8vYWR2ZXhwbG9yZS5jb20vc2stZG9tc2FsZS5waHA/ZG9tPXZ1bHdlYi5jb20mZWRzPVluSnZhMlZ5WVdkbFFITnJaVzU2Ynk1amIyMD0iLCJsaW5rIjoiaHR0cHM6Ly90ZXN0cGhwLnZ1bHdlYi5jb20vbGlzdGluZyIsImxvY2F0aW9uIjoiVE9QIiwibWVzc2FnZSI6IlRoZSBkb21haW4gdnVsd2ViLmNvbSBtYXkgYmUgZm9yIHNhbGUuIENsaWNrIGhlcmUgdG8gaW5xdWlyZSBhYm91dCB0aGlzIGRvbWFpbi4iLCJtaW5fcHJpY2UiOjAsInBob25lIjp0cnVlLCJwcmljZSI6MCwicmVjYXB0Y2hhIjp0cnVlLCJzdGF0dXMiOiJVUkwiLCJ0eXBlIjoiSElHSExJR0hUIiwidmVyaWZ5Ijp0cnVlfSwic2NyaXB0cyI6WyIiXSwic2hvd0lucXVpcnlGb3JtIjpmYWxzZSwic2tlbnpvUmVkaXJlY3QiOnRydWUsInNrZW56b1VybCI6Imh0dHA6Ly93dzAxLnZ1bHdlYi5jb20vP2RuPXZ1bHdlYi5jb20mZW5jX2xuaz1IWkJ5MGZCS3Znb0wlMkZjOHlwclFhdnElMkIyVGVtVGZGVWc1emFGd0Y5b2hVYTZuT2xDJTJGY3N6TW04VWtMaXM5Q2VsJmVuY190eHQ9NzZjMktwczV3RTElMkZtT0FrZGRKZFY4MldtaFR5aVdJNkRDZkNtajVWODl2RnRZUHNXOUdpeWVzRm5FUEV6cEdhb1VjTW43SHR5dHZPN3lWTTBVNDFPOWVYV1ZlOU8xZjJvSkw2eUxSeHY2VSUzRCZwYnN1YmlkPTYxMjZlOTYzLWMzYjgtNDg2Ni04YjhiLTUyYTYxMDQ2ODZlZSZwaWQ9OVBPVDMzODdJIiwic3R5bGVzIjoiOnJvb3Qge1xuICAtLXJzd2lkdGg6IDcwMHB4O1xuICAtLXNhbGVzLWJhbm5lci1oZWlnaHQ6IDA7XG59XG5cbmJvZHksIGh0bWwge1xuICAgIGZvbnQtZmFtaWx5OiBzYW5zLXNlcmlmLCAnQXJpYWwnO1xuICAgIGhlaWdodDogMTAwJTtcbiAgICBiYWNrZ3JvdW5kLWNvbG9yOiAjMkIyQjJCO1xuICAgIG1hcmdpbjogMCAhaW1wb3J0YW50O1xuICAgIHBvc2l0aW9uOiByZWxhdGl2ZTtcbiAgICBvdmVyZmxvdy14OiBoaWRkZW47XG59XG4jdGFyZ2V0IHtcbiAgICBwb3NpdGlvbjogcmVsYXRpdmU7XG4gICAgaGVpZ2h0OiBhdXRvO1xuICAgIG1hcmdpbjogMCBhdXRvICFpbXBvcnRhbnQ7XG59XG5tYWluIHtcbiAgICB0ZXh0LWFsaWduOiBjZW50ZXI7XG4gICAgbWFyZ2luOiAwIGF1dG87XG4gICAgbWluLWhlaWdodDogMTAwdmg7XG4gICAgZGlzcGxheTogZmxleDtcbiAgICBwb3NpdGlvbjogcmVsYXRpdmU7XG4gICAgei1pbmRleDogMjtcbiAgICBhbGlnbi1pdGVtczogY2VudGVyO1xuICAgIGp1c3RpZnktY29udGVudDogc3RhcnQ7XG4gICAgZmxleC1kaXJlY3Rpb246IGNvbHVtbjtcbn1cbmhlYWRlciB7XG4gICAgdGV4dC1hbGlnbjogY2VudGVyO1xuICAgIHBhZGRpbmc6IDQ1cHggMDtcbn1cbmhlYWRlciBoMSB7XG4gICAgZm9udC1zaXplOiAyOXB4O1xuICAgIGNvbG9yOiAjY2NjO1xuICAgIHRleHQtdHJhbnNmb3JtOiB1cHBlcmNhc2U7XG4gICAgbWFyZ2luOiAwO1xufVxubWFpbiBzZWN0aW9uIHtcbiAgICBmbGV4OiAxO1xuICAgIHBhZGRpbmc6IDIwcHg7XG4gICAgd2lkdGg6IDEwMCU7XG4gICAgZGlzcGxheTogZmxleDtcbiAgICBhbGlnbi1pdGVtczogY2VudGVyO1xuICAgIGp1c3RpZnktY29udGVudDogc3RhcnQ7XG4gICAgZmxleC1kaXJlY3Rpb246IGNvbHVtbjtcbn1cbnNlY3Rpb24gLmFkLWJsb2NrIHtcbiAgICB3aWR0aDogMTAwJTtcbiAgICBtYXgtd2lkdGg6IDUwMHB4O1xuICAgIGhlaWdodDogMTAwJTtcblxufVxuI3JzIHtcbiAgICB3aWR0aDogMTAwJTtcbiAgICBtYXgtd2lkdGg6IHZhcigtLXJzd2lkdGgpO1xuICAgIG1pbi1oZWlnaHQ6IDQ4MHB4O1xuICAgIGhlaWdodDogMTAwJTtcbn1cbmZvb3RlciB7XG4gICAgZm9udC1zaXplOiAxNHB4O1xuICAgIHRleHQtYWxpZ246IGNlbnRlcjtcbiAgICBwYWRkaW5nOiAzMHB4IDBweDtcbiAgICB3aWR0aDogMTAwJTtcbiAgICBjb2xvcjogIzU1NTtcbn1cbmZvb3RlciBhIHtcbiAgICBjb2xvcjogIzU1NTtcbn1cblxuI3NhbGVzLWJhbm5lciB7XG4gICAgaGVpZ2h0OiB2YXIoLS1zYWxlcy1iYW5uZXItaGVpZ2h0KTtcbn0gXG5cbiNzYWxlcy1iYW5uZXIudG9wIHsgXG4gICAgbWFyZ2luLWJvdHRvbTogOHB4OyBcbn0gXG5cbiNzYWxlcy1iYW5uZXIuYm90dG9tIHsgXG4gICAgbWFyZ2luLXRvcDogOHB4OyBcbn0iLCJ0ZW1wbGF0ZSI6IlxuXG48bWFpbj5cbiAgICBcbiAgICAgIDxoZWFkZXI+XG4gICAgICAgIDxoMT52dWx3ZWIuY29tPC9oMT5cbiAgICAgIDwvaGVhZGVyPlxuICAgIFxuICAgIDxzZWN0aW9uPlxuICAgICAgICA8ZGl2IGNsYXNzPVwiYWQtYmxvY2tcIj5cbiAgICAgICAgICAgIDxkaXYgY2xhc3M9XCJhZHNcIj5cbiAgICAgICAgICAgICAgICA8ZGl2IGlkPVwiYWQtMVwiPjwvZGl2PlxuICAgICAgICAgICAgICAgIDxkaXYgaWQ9XCJhZC0yXCI+PC9kaXY+XG4gICAgICAgICAgICA8L2Rpdj5cbiAgICAgICAgPC9kaXY+XG4gICAgICAgIDxkaXYgaWQ9XCJyc1wiPjwvZGl2PlxuICAgIDwvc2VjdGlvbj5cbiAgICA8Zm9vdGVyPlxuICAgICAgICA8c3Bhbj5Db3B5cmlnaHQgMjAyNDwvc3Bhbj5cblx0ICAgIDxzcGFuIHN0eWxlPVwicGFkZGluZzowcHggOHB4O1wiPiZidWxsOzwvc3Bhbj5cblx0ICAgIDxhIGhyZWY9XCIvcHJpdmFjeVwiIHRhcmdldD1cIl9ibGFua1wiPlByaXZhY3kgUG9saWN5PC9hPlxuXHQgICAgPHNwYW4gc3R5bGU9XCJwYWRkaW5nOjBweCA4cHg7XCI+JmJ1bGw7PC9zcGFuPlxuXHQgICAgPGEgaHJlZj1cIi9sZWdhbFwiIHRhcmdldD1cIl9ibGFua1wiPkxlZ2FsPC9hPlxuICAgICAgICA8cCBpZD1cImltcHJpbnQtdGV4dFwiPjwvcD5cbiAgICA8L2Zvb3Rlcj5cbjwvbWFpbj5cblxuIiwidGVtcGxhdGVJZCI6MzQ1LCJ6ZXJvY2xpY2siOnsicmVhc29uIjoiZ29vZ2xlQWRzRmFpbHVyZSJ9LCJ6ZXJvQ2xpY2tEZWxheSI6MCwidXVpZCI6IjYxMjZlOTYzLWMzYjgtNDg2Ni04YjhiLTUyYTYxMDQ2ODZlZSIsInBhZ2VfdGltZSI6MTcyNjQ2ODQyNCwicGFnZV91cmwiOiJodHRwczovL3Rlc3RwaHAudnVsd2ViLmNvbS8iLCJwYWdlX21ldGhvZCI6IkdFVCIsInBhZ2VfcmVxdWVzdCI6e30sInBhZ2VfaGVhZGVycyI6e30sImhvc3QiOiJ0ZXN0cGhwLnZ1bHdlYi5jb20iLCJpcCI6IjExNC4zMS4xNDMuMTUzIiwidXNlcl9oYXNfYWRfYmxvY2tlciI6bnVsbCwiaXNfYWRfYmxvY2tlZCI6bnVsbCwiY2FmU2NyaXB0V2FzTG9hZGVkIjpmYWxzZSwicG9wdXAiOmZhbHNlLCJ0aW1lem9uZV9vZmZzZXQiOjUuNSwidXNlcl9wcmVmZXJlbmNlIjp7ImxvY2FsZSI6ImVuLUlOIiwiY2FsZW5kYXIiOiJncmVnb3J5IiwibnVtYmVyaW5nU3lzdGVtIjoibGF0biIsInRpbWVab25lIjoiQXNpYS9Lb2xrYXRhIiwieWVhciI6Im51bWVyaWMiLCJtb250aCI6Im51bWVyaWMiLCJkYXkiOiJudW1lcmljIn0sInVzZXJfdXNpbmdfZGFya21vZGUiOnRydWUsInVzZXJfc3VwcG9ydHNfZGFya21vZGUiOnRydWUsIndpbmRvd19yZXNvbHV0aW9uIjp7IndpZHRoIjoxMjgwLCJoZWlnaHQiOjU4N30sInNjcmVlbl9yZXNvbHV0aW9uIjp7IndpZHRoIjoxMjgwLCJoZWlnaHQiOjcyMH0sImZyYW1lIjpudWxsLCJ6ZXJvQ2xpY2siOnt9LCJ0eXBlIjoiemNfZmV0Y2gifQ==""}'",0,4,0,1,10,0,Good
GET,b'/?dn=vulweb.com&enc_lnk=HZBy0fBKvgoL%2Fc8yprQavq%2B2TemTfFUg5zaFwF9ohUa6nOlC%2FcszMm8UkLis9Cel&enc_txt=76c2Kps5wE1%2FmOAkddJdV82WmhTyiWI6DCfCmj5V89vFtYPsW9GiyesFnEPEzpGaoUcMn7HtytvO7yVM0U41O9eXWVe9O1f2oJL6yLRxv6U%3D&pbsubid=6126e963-c3b8-4866-8b8b-52a6104686ee&pid=9POT3387I',b'',0,0,0,0,11,0,Good
GET,b'/__media__/js/min.js?v2.3',b'',0,0,0,0,10,0,Good
GET,b'/delivery/cmp.php?&cdid=21fdca2281833&h=http%3A%2F%2Fww01.vulweb.com%2F%3Fdn%3Dvulweb.com%26enc_lnk%3DHZBy0fBKvgoL%252Fc8yprQavq%252B2TemTfFUg5zaFwF9ohUa6nOlC%252FcszMm8UkLis9Cel%26enc_txt%3D76c2Kps5wE1%252FmOAkddJdV82WmhTyiWI6DCfCmj5V89vFtYPsW9GiyesFnEPEzpGaoUcMn7HtytvO7yVM0U41O9eXWVe9O1f2oJL6yLRxv6U%253D%26pbsubid%3D6126e963-c3b8-4866-8b8b-52a6104686ee%26pid%3D9POT3387I&&l=en&o=1726468457400',b'',0,0,0,0,10,0,Good
GET,b'/delivery/js/cmp_en.min.js',b'',0,0,0,0,10,0,Good
GET,b'/__media__/fonts/montserrat-bold/montserrat-bold.woff',b'',0,0,0,0,10,0,Good
GET,b'/__media__/fonts/montserrat-regular/montserrat-regular.woff',b'',0,0,0,0,10,0,Good
GET,b'/favicon.ico',b'',0,0,0,0,10,0,Good
GET,b'/__media__/fonts/montserrat-regular/montserrat-regular.woff2',b'',0,0,0,0,10,0,Good
GET,b'/__media__/fonts/montserrat-bold/montserrat-bold.woff2',b'',0,0,0,0,10,0,Good
GET,b'/__media__/fonts/montserrat-bold/montserrat-bold.ttf',b'',0,0,0,0,10,0,Good
GET,b'/delivery/cmp.php?__cmpcc=1&id=68884&o=1726468459&h=http%3A%2F%2Fww01.vulweb.com%2F%3Fdn%3Dvulweb.com%26enc_lnk%3DHZBy0fBKvgoL%252Fc8yprQavq%252B2TemTfFUg5zaFwF9ohUa6nOlC%252FcszMm8UkLis9Cel%26enc_txt%3D76c2Kps5wE1%252FmOAkddJdV82WmhTyiWI6DCfCmj5V89vFtYPsW9GiyesFnEPEzpGaoUcMn7HtytvO7yVM0U41O9eXWVe9O1f2oJL6yLRxv6U%253D%26pbsubid%3D6126e963-c3b8-4866-8b8b-52a6104686ee%26pid%3D9POT3387I&&l=en&odw=0&dlt=1&l=en',b'',0,0,0,0,10,0,Good
GET,b'/delivery/customdata/bV8xLndfNjg4ODQucl9ST1cubF9lbi5kXzI3NzQ2LnhfMTQudi5wLnRfMjc3NDYueHRfMzI.js',b'',0,0,0,0,10,0,Good
GET,b'/',b'',0,0,0,0,11,0,Good
GET,b'/',b'',0,0,0,0,10,0,Good
GET,b'/',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=test+.vulnweb.com',b'',0,0,0,0,11,0,Good
GET,b'/',b'',0,0,0,0,11,0,Good
GET,b'/',b'',0,0,0,0,10,0,Good
GET,b'/',b'',0,0,0,0,11,0,Good
GET,b'/',b'',0,0,0,0,11,0,Good
GET,b'/',b'',0,0,0,0,11,0,Good
GET,b'/',b'',0,0,0,0,11,0,Good
POST,b'/backend-anon/sentinel/chat-requirements',"b'{""p"":""gAAAAACWzIwMTIsIk1vbiBTZXAgMTYgMjAyNCAwNzowNzo1MSBHTVQrMDUzMCAoSW5kaWEgU3RhbmRhcmQgVGltZSkiLG51bGwsMCwiTW96aWxsYS81LjAgKFdpbmRvd3MgTlQgMTAuMDsgV2luNjQ7IHg2NDsgcnY6MTMwLjApIEdlY2tvLzIwMTAwMTAxIEZpcmVmb3gvMTMwLjAiLG51bGwsInJlbWl4LXByb2QtNTg1NWFkNTM4YmIwMDViMTVkMTQzMmJkN2ZkMzgwYjMwZWQ0ZDUwYyIsImVuLVVTIiwiZW4tVVMsZW4iLDI0MDEsIm1lZGlhQ2FwYWJpbGl0aWVz4oiSW29iamVjdCBNZWRpYUNhcGFiaWxpdGllc10iLCJsb2NhdGlvbiIsImNyZWF0ZUltYWdlQml0bWFwIiwxNTQzNiwiYzY3NWE3OTgtYzE3NS00MDAyLTk2YjItNTRiMmJjYjNkYTQ4IiwiIl0=""}'",0,4,0,1,17,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=ac',b'',0,0,0,0,10,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acu',b'',0,0,0,0,10,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acun',b'',0,0,0,0,10,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acune',b'',0,0,0,0,10,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunet',b'',0,0,0,0,10,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acuneti',b'',0,0,0,0,10,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix',b'',0,0,0,0,10,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+a',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+al',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+alt',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+alte',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+alter',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+altern',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+alterna',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+alternat',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+alternati',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+alternativ',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+alternative',b'',0,0,0,0,11,0,Good
GET,b'/search?pc=MOZI&form=MOZLBR&q=acunetix+alternative',b'',0,0,0,0,36,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetixc',b'',0,0,0,0,10,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+as',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+asd',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+asda',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+asdasd',b'',0,0,0,0,11,0,Good
GET,b'/rp/a224OTR91R7nhnUp3RpvwJI8dVU.br.js',b'',0,0,0,0,35,0,Good
GET,b'/geolocation/write?isDevLoc=false&lat=31.284194946289062&lon=75.59839630126953&dispName=Jalandhar%2520I%252C%2520Punjab&isEff=1&effLocType=5&clientsid=undefined',b'',0,0,0,0,35,0,Good
GET,b'/rp/Ll45oNo-LVRzvmmVkEAg5KXudfA.svg',b'',0,0,0,0,35,0,Good
GET,b'/rp/Xs0bcRwli50H_9_TOsfurmNnZ64.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/QbhTTihqpIpuQBHI4z0cMxYJtFg.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/T6Nwk_7jHBx7a1DOhStNcwIhjx4.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/eKvcHdnNwo1WcxoSioV4ztnfZk8.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/ID-70CBAEOXh6Nwxga-CxgpUq4k.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/8w26ODmd1hk4C30WJtfkdBYFSfE.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/y1tiMssL1_ZRGIkBjxDYmR2kX8o.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/XvPs3zdtm8Xfl-ujR40Xu7FW0LI.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/X9zPQVZQzKFTYze2B2WNn1LJCS4.br.js',b'',0,0,0,0,10,0,Good
GET,b'/images/sbi?mmasync=1&ig=0BFD6CDD9F0B421CB013A78EDF2543AC&iid=.5094&ptn=Web&ep=0&iconpl=1',b'',0,0,0,0,35,0,Good
GET,b'/common/oauth2/authorize?client_id=9ea1ad79-fdb6-4f9a-8bc3-2b70f96e34c7&response_type=id_token&nonce=16bacfa9-943e-419a-9b95-e0526d6c6907&redirect_uri=https%3a%2f%2fwww.bing.com%2forgid%2fidtoken%2fnosignin&scope=openid%20email%20profile%209ea1ad79-fdb6-4f9a-8bc3-2b70f96e34c7/.default&response_mode=form_post&instance_aware=true&msafed=0&prompt=none&state=%7b%22ig%22%3a%220BFD6CDD9F0B421CB013A78EDF2543AC%22%7d',b'',0,4,0,1,18,1,Good
POST,b'/rewardsapp/ncheader?ver=49659631&IID=SERP.5067&IG=0BFD6CDD9F0B421CB013A78EDF2543AC',b'wb=1;i=1;v=1',0,0,0,0,36,0,Good
GET,b'/users/0x4ab01a80537f431c/myprofile/expressionprofile/profilephoto:UserTileStatic/p?ck=1&ex=720&sid=3E9470C6B211616B288D643AB3446046&fofoff=1',b'',0,0,0,0,11,0,Good
POST,b'/rewardsapp/reportActivity?IG=0BFD6CDD9F0B421CB013A78EDF2543AC&IID=SERP.5076&pc=MOZI&form=MOZLBR&q=acunetix+alternative',b'url=https%3A//www.bing.com/search%3Fpc%3DMOZI%26form%3DMOZLBR%26q%3Dacunetix+alternative&V=web',0,0,0,0,37,0,Good
GET,b'/codex/plugins/available/get?appid=6c0f12ef-97d3-4869-bc42-c1d9bdb4a759',b'',0,0,0,0,35,0,Good
GET,b'/sharing/getsharecommoncontrol?CustomizedBranding=copilot&DisablePositioningActionMenuContent=true&DisableTopActions=true&DisplayMode=modal&ElementIdForPreview=enable&PartnerName=&ScenarioNameUsedForLog=Codex_ConversationMode&',b'',0,0,0,0,35,0,Good
GET,b'/welcomescreenassets?IG=0BFD6CDD9F0B421CB013A78EDF2543AC&IID=SERP.5590',b'',0,0,0,0,35,0,Good
GET,b'/sharing/getsharecommoncontrol?CustomizedBranding=copilot&DisablePositioningActionMenuContent=true&DisableTopActions=true&DisplayMode=modal&ElementIdForPreview=enable&PartnerName=&ScenarioNameUsedForLog=Codex_ConversationMode&',b'',0,0,0,0,35,0,Good
GET,b'/turing/userconsent?bundleVersion=1.1810.0&isStartOfConversation=true',b'',0,0,0,0,39,0,Good
GET,b'/turing/conversation/create?bundleVersion=1.1810.0',b'',0,0,0,0,39,0,Good
GET,b'/ipv6test/test?FORM=MONITR',b'',0,0,0,0,35,0,Good
GET,b'/ipv6test/test',b'',0,0,0,0,34,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+d',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+do',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+don',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+donw',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+donwl',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+donwla',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+donwlao',b'',0,0,0,0,11,0,Good
GET,b'/osjson.aspx?form=OSDJAS&query=acunetix+donwlaod',b'',0,0,0,0,11,0,Good
GET,b'/search?pc=MOZI&form=MOZLBR&q=acunetix+donwlaod',b'',0,0,0,0,37,0,Good
GET,b'/ck/a?!&&p=3cec72df1b924ff4JmltdHM9MTcyNjM1ODQwMCZpZ3VpZD0yOGVmOTRlOC1iNThkLTZkMDUtMGZkNC04MDE0YjRkODZjMTUmaW5zaWQ9NTE5Mg&ptn=3&ver=2&hsh=3&fclid=28ef94e8-b58d-6d05-0fd4-8014b4d86c15&u=a1aHR0cHM6Ly9hbHRlcm5hdGl2ZXRvLm5ldC9zb2Z0d2FyZS9hY3VuZXRpeC8&ntb=1',b'',0,0,0,0,36,0,Good
POST,b'/orgid/idtoken/nosignin',b'error=login_required&error_description=AADSTS50058%3A+A+silent+sign-in+request+was+sent+but+no+user+is+signed+in.+The+cookies+used+to+represent+the+user%27s+session+were+not+sent+in+the+request+to+Azure+AD.+This+can+happen+if+the+user+is+using+Internet+Explorer+or+Edge%2C+and+the+web+app+sending+the+silent+sign-in+request+is+in+different+IE+security+zone+than+the+Azure+AD+endpoint+%28login.microsoftonline.com%29.+Trace+ID%3A+aac4c3e7-5ef4-43c6-bc9d-35b495e19200+Correlation+ID%3A+a5796637-4a6e-40bf-bc08-f143caf31bd0+Timestamp%3A+2024-09-16+06%3A43%3A21Z&error_uri=https%3A%2F%2Flogin.microsoftonline.com%2Ferror%3Fcode%3D50058&state=%7B%22ig%22%3A%220BFD6CDD9F0B421CB013A78EDF2543AC%22%7D',1,4,0,1,37,0,Good
GET,b'/codex/plugins/user/get?appid=6c0f12ef-97d3-4869-bc42-c1d9bdb4a759',b'',0,0,0,0,37,0,Good
GET,b'/rp/43BJuM7qM_8Wd1WfIZM2_oK9zrw.gz.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg',b'',0,0,0,0,37,0,Good
GET,b'/rp/UYtUYDcn1oZlFG-YfBPz59zejYI.svg',b'',0,0,0,0,37,0,Good
GET,b'/rp/KC_nX2_tPPyFvVw1RK20Yu1FyDk.svg',b'',0,0,0,0,37,0,Good
GET,b'/rp/kiGH9ukZK6Q4hvtDtwwVc1yvueg.svg',b'',0,0,0,0,37,0,Good
GET,b'/rp/mJUKbhysGPVV0f_zho_k3BkdtlU.gz.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/NnFHhz2jL6yzChtIhaB5IIVKY5k.svg',b'',0,0,0,0,37,0,Good
GET,b'/login.srf?wa=wsignin1.0&rpsnv=160&ct=1726469001&rver=7.5.2146.0&wp=MBI_SSL&wreply=https:%2F%2Fstorage.live.com%2Fstorageservice%2Fpassport%2Fauth.aspx%3Fsru%3Dhttps:%252f%252fstorage.live.com%252fusers%252f0x4ab01a80537f431c%252fmyprofile%252fexpressionprofile%252fprofilephoto:UserTileStatic%252fp&lc=1033&id=63539',b'',0,0,0,0,15,6,Good
